unique_id,title,author,total_score,main_link,image_link,update_date,genre,pay,total_like,intro,total_episodes,mean_score,total_comments,mean_like
651670,낢 부럽지 않은 신혼여행기,서나래,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=651670,https://shared-comic.pstatic.net/thumb/webtoon/651670/thumbnail/title_thumbnail_20150406192153_t83x90.jpg,2015.05.28,episode/daily/drama,0,42137,"유럽 여행기의 탈을 쓸 낢의 신혼여행기. 
서나래 작가의 컷툰 신작!",19,9.97,29185,11893.79
700139,환생동물학교,엘렌심,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=700139,https://shared-comic.pstatic.net/thumb/webtoon/700139/thumbnail/thumbnail_IMAG10_34e13db4-712c-4556-9e32-5ecf17061293.jpg,2018.08.19,episode,0,140585,"동물들이 인간으로 환생하기 전, 동물의 습성을 버리고 인간 세계에서 잘 적응할 수 있는 교육을 받는 학교.그곳에는 주인을 걱정하고 그리워하는 사랑스러운 동물들로 가득하다.신입 선생님은 이제 이들을 가르쳐 주인을 잊고 인간이 될 수 있도록 해야 하는데….",51,9.99,57136,11746.24
713915,내 ID는 강남미인! - ...,기맹기,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=713915,https://shared-comic.pstatic.net/thumb/webtoon/713915/thumbnail/thumbnail_IMAG10_965766f9-c94e-4d50-a035-840b4f705f08.jpg,2018.07.24,episode/drama/pure,0,173871,연애가 처음인 커플의 여행 계획♥회색 아기 고양이의 섹시한 컴백?!​ 드라마화 기념 특별외전,7,9.96,43656,41527.43
546750,내일은 웹툰,신의철,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=546750,https://shared-comic.pstatic.net/thumb/webtoon/546750/thumbnail/title_thumbnail_20130702144026_t83x90.jpg,2013.12.28,episode/comic,1,2663,"내일 나오는 만화를 그리며, 언제나 내일을 사는 
웹툰 작가들의 만화같은 이야기.",11,9.92,134331,622.0
22045,낢이사는이야기,서나래,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=22045,https://shared-comic.pstatic.net/thumb/webtoon/22045/thumbnail/title_thumbnail_20150218210403_t83x90.jpg,2015.12.02,episode/daily/comic,0,174848,"아침에 일어나면 열 두시
내 방은 예전부터 쓰레기. 낢 가족이 살아가는 시시콜콜한 이야기!",568,9.95,1887640,3550.77
646358,백귀야행지,아만(阿慢),9.88,https://comic.naver.com/webtoon/list.nhn?titleId=646358,https://shared-comic.pstatic.net/thumb/webtoon/646358/thumbnail/title_thumbnail_20150120174956_t83x90.jpg,2018.08.29,episode/comic/thrill,0,71098,"소름과 웃음이 동시에! 빨간 도깨비가 풀어놓는 기이한 이야기
글로벌 라인 웹툰에서 연재되고 있는 대만의 를 한국어 버전으로 감상하세요.",189,9.88,252940,2849.65
551650,오빠 왔다,모나,9.7,https://comic.naver.com/webtoon/list.nhn?titleId=551650,https://shared-comic.pstatic.net/thumb/webtoon/551650/thumbnail/title_thumbnail_20130510184649_t83x90.jpg,2016.01.31,episode/comic,0,257266,"드라마나 영화에 나오던 착한오빠는 없다.
리얼 남매이야기 진짜 오빠가 왔다!",286,9.83,2893637,7913.14
703628,성공한 덕후,옛사람,9.83,https://comic.naver.com/webtoon/list.nhn?titleId=703628,https://shared-comic.pstatic.net/thumb/webtoon/703628/thumbnail/thumbnail_IMAG10_eed4a3ca-783c-4bac-baaf-08ac5c3fab74.jpg,2018.08.28,episode/daily/comic/fantasy/drama/pure,0,145047,나는 그냥 오빠를 한번이라도 실제로 보고 싶었을 뿐인데!! 어느날 아침 성덕이 된 이야기,39,9.86,101915,17025.0
710766,불괴,폭주필/폭주작,9.56,https://comic.naver.com/webtoon/list.nhn?titleId=710766,https://shared-comic.pstatic.net/thumb/webtoon/710766/thumbnail/thumbnail_IMAG10_1bd4e331-5ea4-413c-b4df-0eb8ec2b5c9f.jpg,2018.08.27,episode,0,22758,마교의 손에 무림맹이 파괴되는 절체절명의 순간!이 위기를 타파할 전대고수들의 모든 내공이 생양아치백기립의 몸안에 흡수되면서 새로운 위기가 찾아오는데...,17,9.47,14251,3363.76
78805,판타스틱 어른백서,이동욱,9.02,https://comic.naver.com/webtoon/list.nhn?titleId=78805,https://shared-comic.pstatic.net/thumb/webtoon/78805/thumbnail/title_thumbnail_20090814185217_t83x90.jpg,2010.04.28,episode/comic,0,17,"본 컨텐츠는 생활의게임 홍보용 웹툰입니다. 필살컴퍼니에 입사한 두 명의 주인공, 김방자와 이향단!!! 그들의 좌충우돌 회사생활, 눈물 없이도 볼 수 있는 휴먼 드라마",102,9.15,34035,1.09
686312,열정호구,솔뱅이,9.91,https://comic.naver.com/webtoon/list.nhn?titleId=686312,https://shared-comic.pstatic.net/thumb/webtoon/686312/thumbnail/title_thumbnail_20161010182406_t83x90.jpg,2018.08.27,episode/daily/drama,0,130113,멀고도 험한 취업 관문을 뚫고 드디어 취업에 성공!?꽃길만 펼쳐질 줄 알았는데...어쩐지 열정페이의 함정에 빠진 것만 같다.,95,9.92,148291,7856.58
710767,엔드리스,윤준식/박하연,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=710767,https://shared-comic.pstatic.net/thumb/webtoon/710767/thumbnail/thumbnail_IMAG10_a34ac08b-8436-474c-a670-4dc6d3e0d45f.jpg,2018.08.30,episode,0,45244,현실과 가상현실이 구분되지 않는 머지않은 미래. 가짜와 진짜가혼재되어 존재하는 세상에서 그 본질의 가치를 지키기 위해 싸우는 사람들의 이야기.,16,9.96,12019,6516.5
697680,선천적 얼간이들 (재),가스파드,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=697680,https://shared-comic.pstatic.net/thumb/webtoon/697680/thumbnail/thumbnail_IMAG10_56fba87e-5e25-44d6-9cd7-b4c05e757a40.jpg,2018.02.25,episode/daily/comic,0,98344,뭘해도 안되는 얼간이 신인류가 떴다!낙천적 우유부단 가스파드와말초적 친구들의 좌충우돌 라이프,72,9.98,66010,8961.56
403631,스마트폰 게임 개발 이야기,유영욱,9.74,https://comic.naver.com/webtoon/list.nhn?titleId=403631,https://shared-comic.pstatic.net/thumb/webtoon/403631/thumbnail/title_thumbnail_20111108155817_t83x90.jpg,2012.12.29,episode/daily/comic,0,1338,"생생한 게임 개발의 현장을 전한다!
유쾌발랄 좌충우돌 게임 개발 이야기.",59,9.74,82416,196.39
471283,모두에게 완자가,완자,9.71,https://comic.naver.com/webtoon/list.nhn?titleId=471283,https://shared-comic.pstatic.net/thumb/webtoon/471283/thumbnail/title_thumbnail_20140219203311_t83x90.JPG,2015.02.14,episode/daily,0,66247,"아무도 눈치보지 않고 사랑할 수 있는 그날이 오기를!
사랑하며 살아가는 그녀들의 일상이야기 ",271,9.73,915055,2795.23
26216,일편단심화,심윤수,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=26216,https://shared-comic.pstatic.net/thumb/webtoon/26216/thumbnail/thumbnail_title_26216_83x90.gif,2009.09.04,episode/sensibility,0,1273,"하나의 짧은 이야기. 그림과 만나다.
골방환상곡 그림 작가 침묵의 일편단심화",92,9.78,66585,95.28
703839,홍시는 날 좋아해!,강하다/웃는해,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=703839,https://shared-comic.pstatic.net/thumb/webtoon/703839/thumbnail/thumbnail_IMAG10_32bf5fad-670c-4673-b5d1-fd327e17f151.jpg,2018.08.31,episode,0,174839,스무 살 고3 홍시호의 즐거운 학교생활!애정이 넘치는 학원 캠퍼스 시트콤 ,39,9.97,59683,16978.41
714834,자취로운 생활,츄카피,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=714834,https://shared-comic.pstatic.net/thumb/webtoon/714834/thumbnail/thumbnail_IMAG10_e8f48301-bbcf-40d2-ac92-9a8e45ee2d5d.jpg,2018.08.30,episode/daily/comic,0,34104,츄카피의 신개념 방구석 서바이벌(?) 자취툰,8,9.9,9675,8565.0
312979,힘내요 일본!-[릴레이웹툰],웹툰작가,7.01,https://comic.naver.com/webtoon/list.nhn?titleId=312979,https://shared-comic.pstatic.net/thumb/webtoon/312979/thumbnail/title_thumbnail_20110319175017_t83x90.jpg,2011.03.25,episode/daily,0,167,네이버 웹툰작가들이 지진해일로 어려운 상황을 맞은 일본을 응원합니다.,36,6.79,42398,16.69
616883,미쳐 날뛰는 생활툰,Song,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=616883,https://shared-comic.pstatic.net/thumb/webtoon/616883/thumbnail/title_thumbnail_20140313190952_t83x90.jpg,2014.11.14,episode/daily/drama,0,26896,"만화가가 되고 싶었던 나날
가볍게 그려본 생활툰 하나에 격동하는 주변의 이야기",37,9.78,101599,3640.92
22090,도자기,호연,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=22090,https://shared-comic.pstatic.net/thumb/webtoon/22090/thumbnail/thumbnail_title_22090_83x90.gif,2007.09.26,episode/drama,0,1578,어렵다고 느끼는 우리의 문화재를 현대적인 감수성으로 술술 풀어낸 호연 작가님의 세계!오늘의 도자기는 무엇을 품고 있을지 함께 상상해보세요.,75,9.81,38345,107.56
682265,3인칭,꼬마비/애마비,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=682265,https://shared-comic.pstatic.net/thumb/webtoon/682265/thumbnail/title_thumbnail_20160712172925_t83x90.jpg,2016.10.11,episode/drama,1,52637,"쉽지 않은 사랑 이야기.
그녀를 찾아서..",1,9.92,3799,14001.0
640050,엄마와 딸 x2,필냉이,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=640050,https://shared-comic.pstatic.net/thumb/webtoon/640050/thumbnail/title_thumbnail_20141104165449_t83x90.jpg,2014.12.04,episode/daily/drama,1,135191,"인자한 외할머니, 깐깐한 엄마, 엉뚱한 딸이 한 집에 살게 되었다?!본격 삼대모녀 티격태격 생활기",9,9.95,18484,10871.22
652466,조석축구만화,조석,9.81,https://comic.naver.com/webtoon/list.nhn?titleId=652466,https://shared-comic.pstatic.net/thumb/webtoon/652466/thumbnail/title_thumbnail_20150407114500_t83x90.jpg,2015.08.11,episode/sports,0,27104,조석 작가가 들려주는 너무나도 솔직담백한 해외축구이야기.,19,9.82,41974,4792.63
686911,공감.jpg,임총,4.4,https://comic.naver.com/webtoon/list.nhn?titleId=686911,https://shared-comic.pstatic.net/thumb/webtoon/686911/thumbnail/title_thumbnail_20161017191626_t83x90.jpg,2017.10.27,episode/comic,0,132440,"""이거 나만 그런거 아니지?""응, 너만 그런거 아니야. 반박불가 공감이 밀려온다.",108,5.19,1428358,6133.63
711899,와장창창! 자취맨,폭타,9.91,https://comic.naver.com/webtoon/list.nhn?titleId=711899,https://shared-comic.pstatic.net/thumb/webtoon/711899/thumbnail/thumbnail_IMAG10_c071339d-044d-43dc-9232-b3625a35d733.jpg,2018.09.02,episode/daily/comic,0,37500,자취인생의 리얼함을 보여준다!세 남자의 엉망진창 자취 이야기!!,27,9.92,16996,6102.81
670140,203호 저승사자,샤니,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=670140,https://shared-comic.pstatic.net/thumb/webtoon/670140/thumbnail/title_thumbnail_20151230175539_t83x90.jpg,2017.01.22,episode/comic,0,77983,"어느날 저승사자가 찾아왔다.
그런데 이 저승사자... 제 정신이 아니다.",56,9.92,169814,6581.95
670151,갸오오와 사랑꾼들,갸오오,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=670151,https://shared-comic.pstatic.net/thumb/webtoon/670151/thumbnail/title_thumbnail_20160808182525_t83x90.jpg,2018.03.23,episode/daily/comic,0,121695,"차이고, 퇴짜맞는 것은 일상하지만 절대 기죽지 않아!!갸오오와 친구들의 좌충우돌 사랑 도전기",117,9.95,137961,5305.72
608258,아프니까 병원이다,고리타,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=608258,https://shared-comic.pstatic.net/thumb/webtoon/608258/thumbnail/title_thumbnail_20140108164402_t83x90.jpg,2014.11.28,episode/daily/drama,0,39050,"환자의 입장에서 그리는 병원에서의 일상
가끔은 슬프고, 또 가끔은 가슴뭉클한 진짜 병원 생활기",95,9.89,176738,2645.58
703838,홍차리브레,꼬모소이,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=703838,https://shared-comic.pstatic.net/thumb/webtoon/703838/thumbnail/thumbnail_IMAG10_e473ae37-18af-44f6-83ee-a0d63e153cdb.jpg,2018.09.02,episode/daily/drama/sensibility,0,66579,내 행복은 어디 있을까요?물음만 늘어가는 서른 살의 이야기,35,9.98,48316,8905.09
687610,잡다한컷,그림왕양치기,9.91,https://comic.naver.com/webtoon/list.nhn?titleId=687610,https://shared-comic.pstatic.net/thumb/webtoon/687610/thumbnail/title_thumbnail_20161103230036_t83x90.jpg,2017.07.13,episode/daily,0,110976,"잡다하지 않은 우리들 이야기.
Job! 多! 한! 컷!",73,9.92,92767,8986.03
659934,나는 귀머거리다,라일라,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=659934,https://shared-comic.pstatic.net/thumb/webtoon/659934/thumbnail/title_thumbnail_20150729142305_t83x90.jpg,2017.07.11,episode/daily/comic/sensibility,0,198277,대한민국에서 청각장애인이 살아가는 이야기,202,9.97,292171,9662.01
103391,징글정글,김용진,9.82,https://comic.naver.com/webtoon/list.nhn?titleId=103391,https://shared-comic.pstatic.net/thumb/webtoon/103391/thumbnail/title_thumbnail_20091125122122_t83x90.jpg,2011.04.29,episode/sensibility,1,383," 중용 작가의 새 작품. 밀림 속 신비의 마을 ‘징글정글의 다양한 동물 친구들. 
조금은 엉뚱하지만 사랑스러운 친구들의 모습을 통해 돌아보는 일상.",26,9.74,26708,43.58
665174,만렙소녀 오오라,김규삼,9.47,https://comic.naver.com/webtoon/list.nhn?titleId=665174,https://shared-comic.pstatic.net/thumb/webtoon/665174/thumbnail/title_thumbnail_20151013204539_t83x90.jpg,2016.11.08,episode/comic/fantasy,0,64462,"돌아온 븟새와 오오라의 대모험! 
..근데 이거 도대체 무슨 만화지?",113,9.55,326733,3416.39
697535,웅이는 배고파,박웅,9.66,https://comic.naver.com/webtoon/list.nhn?titleId=697535,https://shared-comic.pstatic.net/thumb/webtoon/697535/thumbnail/thumbnail_IMAG10_18d07ed4-3a67-4e36-8406-c7d78f7aa163.jpg,2018.09.01,episode,0,65231,배고픈 웅이의 먹부림 이야기,62,9.77,73984,4759.9
188199,동경소녀,로보타/김가륜,9.67,https://comic.naver.com/webtoon/list.nhn?titleId=188199,https://shared-comic.pstatic.net/thumb/webtoon/188199/thumbnail/title_thumbnail_20100720103515_t83x90.jpg,2010.12.21,episode/daily/drama/sensibility,0,435,사춘기 소녀 '연두'를 중심으로 남동생'호두'그리고 아빠와 엄마. 상상과 몽상으로 가득한 일상 가족 시트콤,24,9.71,12526,40.96
646359,밥풀때기,Dylan/DanBra...,9.8,https://comic.naver.com/webtoon/list.nhn?titleId=646359,https://shared-comic.pstatic.net/thumb/webtoon/646359/thumbnail/title_thumbnail_20150120175324_t83x90.jpg,2016.09.02,episode/comic,0,48938,"열정이 가득한 밥풀때기 아저씨의 다이내믹한 하루!
글로벌 라인 웹툰에서 연재되고 있는 대만의 를 한국어 버전으로 감상하세요.",85,9.83,171894,2604.26
663887,아이돌 연구소,해마/연제원,9.44,https://comic.naver.com/webtoon/list.nhn?titleId=663887,https://shared-comic.pstatic.net/thumb/webtoon/663887/thumbnail/title_thumbnail_20151005201200_t83x90.jpg,2016.07.02,episode/comic,0,69907,"아이돌의 모든 것!
지금부터 아이돌 연구소가 알려준다",78,9.46,303923,6162.47
617882,모던패밀리 2,외눈박이/시현,9.68,https://comic.naver.com/webtoon/list.nhn?titleId=617882,https://shared-comic.pstatic.net/thumb/webtoon/617882/thumbnail/title_thumbnail_20140314152812_t83x90.jpg,2016.06.17,episode,0,64329,"행복한 가정을 이루기 위해 고군분투하는 어느 수상한 가족 이야기
그 두번째 시즌!",118,9.91,82591,1188.58
25613,생활의참견,김양수,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=25613,https://shared-comic.pstatic.net/thumb/webtoon/25613/thumbnail/title_thumbnail_20140103150651_t83x90.jpg,2017.09.03,episode/daily/comic,0,143744,"쉽게 지나치는 일상과 지나간 추억 속에서 발견하는 유쾌한 웃음,
삶의 유머를 녹여낸 황당유쾌추억생활만화!",1003,9.94,929343,1800.99
703629,열대어,실버벨,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=703629,https://shared-comic.pstatic.net/thumb/webtoon/703629/thumbnail/thumbnail_IMAG10_e92d5bd9-01a6-462a-9bd8-6b8e697875ea.jpg,2018.09.02,episode/daily/comic,0,48035,누구보다 친근한 생선들이 온다!10대 핵공감툰.,69,9.93,168248,5257.14
626906,패밀리 사이즈,남지은/김인호,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=626906,https://shared-comic.pstatic.net/thumb/webtoon/626906/thumbnail/title_thumbnail_20150810235651_t83x90.jpg,2018.09.01,episode/daily,0,175227,삼형제와 이제막 태어난 막내딸까지!결혼 십 년 차에 가족의 규모(패밀리 사이즈)가 부쩍 커진한 만화가 부부의 육아와 삶 이야기,414,9.97,289394,4180.12
137710,피터팬날다,서랍천사,8.82,https://comic.naver.com/webtoon/list.nhn?titleId=137710,https://shared-comic.pstatic.net/thumb/webtoon/137710/thumbnail/title_thumbnail_20100222121933_t83x90.jpg,2010.11.29,episode/daily/comic,0,24,"한국콘텐츠진흥원과 함께하는 2009 네이버 웹툰 공모전 가작 수상작
소년의 마음을 가진 32살 피태풍. 현실에 적응하지 못하는 듯 하지만 삶에 대한 애착과 느림에 대한 철학이 있는...",81,8.87,26660,1.36
675559,부부생활,써니사이드업,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=675559,https://shared-comic.pstatic.net/thumb/webtoon/675559/thumbnail/title_thumbnail_20160304120749_t83x90.jpg,2017.06.25,episode/daily/sensibility,0,117797,유부들도 안 알랴준 유부 이야기,69,9.95,86227,9410.68
703835,1인용 기분,윤파랑,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=703835,https://shared-comic.pstatic.net/thumb/webtoon/703835/thumbnail/thumbnail_IMAG10_2415a124-c69d-4c47-9116-0ce099298f2c.jpg,2018.09.01,episode/sensibility,0,97190,혼자서만 느낄 수 있는같은 듯 다른 기분들,72,9.97,95740,8162.96
332797,움비처럼,권혁주,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=332797,https://shared-comic.pstatic.net/thumb/webtoon/332797/thumbnail/title_thumbnail_20111019102223_t83x90.jpg,2013.11.12,episode/sensibility,0,3484,"바쁜 일상 속에서 잠시 자신을 돌아보게 하는 만화
느림의 즐거움을 추구하는 마음정화웹툰",254,9.89,192175,79.74
690594,우리집에 곰이 이사왔다,켄타,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=690594,https://shared-comic.pstatic.net/thumb/webtoon/690594/thumbnail/title_thumbnail_20170103224105_t83x90.jpg,2018.05.09,episode/comic/drama,0,132922,"마법의 숲,테바의 최정예 요원 곰토토! 국가의 명령으로 인간 세상으로 파견되었다. 털북숭이계의 에이스, 곰토토의 파란만장한 인간세상 개고생 라이프!",70,9.98,115042,8392.59
24530,MLB카툰,최훈,8.01,https://comic.naver.com/webtoon/list.nhn?titleId=24530,https://shared-comic.pstatic.net/thumb/webtoon/24530/thumbnail/thumbnail_title_24530_83x90.gif,2012.12.05,episode/sports,0,193,최훈 작가가 들려주는 생.생.M.L.B.뉴.스!! Major League Baseball Cartoon (Naver스포츠의 최훈스페셜에서 제공받는 컨텐츠로 업데이트일은 스포츠와 동일합니다.),705,8.03,41653,2.56
687137,구름의 이동속도,김이랑,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=687137,https://shared-comic.pstatic.net/thumb/webtoon/687137/thumbnail/title_thumbnail_20161018172728_t83x90.jpg,2016.11.25,episode/drama/sensibility,1,123927,흙수저 탈출만이 유일한 목표?홍상완의 뜻대로 안풀리는 고교생활 이야기,6,9.95,16267,15155.33
409100,만화사랑 캠페인,웹툰작가,6.27,https://comic.naver.com/webtoon/list.nhn?titleId=409100,https://shared-comic.pstatic.net/thumb/webtoon/409100/thumbnail/title_thumbnail_20111117155436_t83x90.jpg,2012.01.22,episode,0,14,"윤인완&곽재용, 이준익&형민우, 최현우&하일권, 이말년&이제석, 최훈&최희 등
각계각층을 대표하는 전문가들과 최고의 만화가들의 만남!",10,7.59,4442,1.7
699413,고민툰,쥬니,3.97,https://comic.naver.com/webtoon/list.nhn?titleId=699413,https://shared-comic.pstatic.net/thumb/webtoon/699413/thumbnail/thumbnail_IMAG10_7474e343-5634-4b27-b9a5-dbd4f69046c1.jpg,2017.11.14,episode/daily/comic/sensibility,0,33299,늘 고민되는 하루. 영원히 고통받는 작가의 일상 고민 이야기.본 작품은 2016 파괘왕 공모전 당선작 입니다.,30,4.0,253787,4838.13
169080,Penguin loves ...,펭귄,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=169080,https://shared-comic.pstatic.net/thumb/webtoon/169080/thumbnail/title_thumbnail_20140731163812_t83x90.jpg,2018.05.29,episode/daily/sensibility,0,167169,한국여자 펭귄과 영국남자 메브의 엉뚱 발랄 러브 스토리.시즌3 In the UK.,820,9.96,1098486,2627.69
61731,판다독,판다독,9.84,https://comic.naver.com/webtoon/list.nhn?titleId=61731,https://shared-comic.pstatic.net/thumb/webtoon/61731/thumbnail/title_thumbnail_20160425002734_t83x90.jpg,2016.07.03,episode/daily/comic,0,99900,"엄마 피그독, 여동생 펭귄독과 함께 사는 귀차니즘의 왕자 판다독이
캐릭터 회사에 디자이너로 취업해 첫 사회 생활을 시작하며 펼치는 좌충우돌 리얼 스토리!",868,9.84,1311129,850.84
