unique_id,title,author,total_score,main_link,image_link,update_date,episode,omnibus,story,daily,comic,fantasy,action,drama,pure,sensibility,thrill,historical,sports,pay,episode_cnt,total_comments,episode_score,like_count,intro
703853,수학 잘하는 법,하비영,9.85,https://comic.naver.com/webtoon/list.nhn?titleId=703853,https://shared-comic.pstatic.net/thumb/webtoon/703853/thumbnail/thumbnail_IMAG10_15e1a4f5-bbe4-454f-b86b-f810a162f9b7.jpg,2018.09.01,None,None,story,None,None,None,None,None,pure,None,None,None,None,0,8,8766,9.88,6221,그와 그녀의 수학 잘하는 법2017  우수상 수상작
297796,사랑의 아쿠아리움,TGM/린다,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=297796,https://shared-comic.pstatic.net/thumb/webtoon/297796/thumbnail/title_thumbnail_20111010004118_t83x90.jpg,2013.09.22,None,None,story,None,comic,None,None,drama,None,None,None,None,None,0,137,209180,9.948394160583966,75556,"우연한 기회에 수상한 아쿠아리움을 발견한 주인공 김죄형과,
엉뚱하지만 사랑스럽고, 진지하지만 예측불허인 수족관 사람들의 이야기."
602923,안 돼요 마왕님!,마로,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=602923,https://shared-comic.pstatic.net/thumb/webtoon/602923/thumbnail/title_thumbnail_20150129150736_t83x90.jpg,2015.09.24,None,None,story,None,None,None,None,drama,pure,None,None,None,None,1,17,90305,9.936470588235297,3770,"인터넷 소설 마니아 마왕, 진정한 사랑을 찾아 인간계로 떠나다. 
본격 순정 코미디."
546620,바람의 색,재아/임광묵,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=546620,https://shared-comic.pstatic.net/thumb/webtoon/546620/thumbnail/title_thumbnail_20130305211002_t83x90.jpg,2013.09.24,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,30,72091,9.926333333333334,25116,"홋카이도를 배경으로 펼쳐지는 두 남녀의 아름다운 사랑 이야기.
곽재용 감독이 원안을 쓰고  임광묵 작가가 그린 신작 웹툰 ."
700858,닥터 하운드,아루아니/레임,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=700858,https://shared-comic.pstatic.net/thumb/webtoon/700858/thumbnail/thumbnail_IMAG10_a01d69ed-7018-4f26-8c9e-e081b66037eb.jpg,2018.09.02,None,None,story,None,None,None,None,drama,None,None,thrill,None,None,0,52,28838,9.977692307692317,67006,인간의 생각과 감정 그리고 죽음의 흔적까지꿰뚫어 보는 눈을 가진 남자 '하운드'그 앞에 벌어지는 기괴한 연쇄 자살 사건!
690020,군인RPG,십박,9.76,https://comic.naver.com/webtoon/list.nhn?titleId=690020,https://shared-comic.pstatic.net/thumb/webtoon/690020/thumbnail/thumbnail_IMAG10_0a75abcf-c337-4865-aec8-919d6a19b2f6.jpg,2017.09.30,None,None,story,None,comic,None,None,None,None,None,None,None,None,0,42,62491,9.847619047619053,32675,한시라도 빨리 전역하고 싶은 인성 쓰레기 박이병. 김정동에게 분노를 느끼고 탈남을 한다!
678500,아일랜드 1부,윤인완/양경일,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=678500,https://shared-comic.pstatic.net/thumb/webtoon/678500/thumbnail/title_thumbnail_20160511215320_t83x90.jpg,2016.06.01,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,1,11,23951,9.956363636363637,94012,악귀들이 가득찬 섬 제주도. 이를 물리치는 토막살인범 반. 웹툰으로 돌아온 퇴마만화의 전설 
687915,꿈의 기업,문지현,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=687915,https://shared-comic.pstatic.net/thumb/webtoon/687915/thumbnail/thumbnail_IMAG10_e03acc4a-a1ce-4ebc-a021-e3cc07af5f20.jpg,2018.09.02,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,0,93,73025,9.972903225806466,77839,문명을 지배하는 거대기업과 거대기업을 움직이는 인공지능.그 인공지능이 꿈을 꾸기 시작했다.
697654,인간의 숲 (재),황준호,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=697654,https://shared-comic.pstatic.net/thumb/webtoon/697654/thumbnail/thumbnail_IMAG10_af52ba47-e038-4fbb-a94d-70a09666bd58.jpg,2018.02.02,None,None,story,None,None,None,None,None,None,None,thrill,None,None,0,34,41444,9.981470588235297,112899,"실험을 위해 사이코패스 살인마들을 모아놓은 수용소가 마비되면서 벌어지는 폭력, 그리고 죽음.'악연', '공부하기 좋은날' 황준호 작가 신작 "
678494,동토의 여명,김정휘,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=678494,https://shared-comic.pstatic.net/thumb/webtoon/678494/thumbnail/thumbnail_IMAG10_1cc6ccad-de56-42d5-b147-5f72317a1194.jpg,2018.08.31,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,70,62467,9.941571428571429,84268,시간과 공간을 뛰어넘은 동토의 세계에서 운명을 건 영웅들의 전쟁이 시작된다.
710757,완벽하지 않은 키스,강기언,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=710757,https://shared-comic.pstatic.net/thumb/webtoon/710757/thumbnail/thumbnail_IMAG10_7411efd2-cc52-4275-8262-aa3e901d0b28.jpg,2018.09.01,None,None,story,None,None,fantasy,None,None,pure,None,None,None,None,0,17,20505,9.951176470588235,877,키스로 뒤바뀐 그녀의 운명은 행운? 불행? 초호화 사립 고등학교에 벌어지는 흙수저 소녀의 하드코어 로맨스
277235,리턴,송래현,9.85,https://comic.naver.com/webtoon/list.nhn?titleId=277235,https://shared-comic.pstatic.net/thumb/webtoon/277235/thumbnail/title_thumbnail_20101229120113_t83x90.jpg,2011.04.26,None,None,story,None,None,None,None,drama,None,None,None,None,sports,0,18,11758,9.855,58858,"은반위에서 펼쳐지는 작은 소녀의 도전.  근성소녀 스포츠 만화.
차성진 작가 만화  리메이크작."
654316,우렁집사,최경아,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=654316,https://shared-comic.pstatic.net/thumb/webtoon/654316/thumbnail/title_thumbnail_20151102173555_t83x90.jpg,2016.05.20,None,None,story,None,None,None,None,drama,pure,None,None,None,None,1,5,8512,9.927999999999999,55049,"요정을 만나고 싶어? 도깨비는 어때? 좀비도 보고 싶지?
제일 만나고 싶은건 뭐지? 그런데 네 앞에 나타난 건...?"
400735,한섬세대,유승진,9.86,https://comic.naver.com/webtoon/list.nhn?titleId=400735,https://shared-comic.pstatic.net/thumb/webtoon/400735/thumbnail/title_thumbnail_20111102095721_t83x90.jpg,2012.08.12,None,None,story,None,None,None,None,drama,None,None,None,historical,None,0,41,30213,9.860975609756094,977,"조선후기의 평범한 관리지망생 한섬. 
만만치 않은 길이지만, 한섬이는 만만디. 과연 벼슬자리에 오를 수 있을까?"
578106,소나기야,와루,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=578106,https://shared-comic.pstatic.net/thumb/webtoon/578106/thumbnail/title_thumbnail_20130802150008_t83x90.jpg,2014.01.25,None,None,story,None,None,None,None,drama,None,sensibility,None,None,None,0,26,50325,9.949230769230764,3785,"시골마을 사람들과 함께 보내는
와루의 여름 이야기.."
712901,위장불륜 (僞裝不倫),히가시무라아키코,9.78,https://comic.naver.com/webtoon/list.nhn?titleId=712901,https://shared-comic.pstatic.net/thumb/webtoon/712901/thumbnail/thumbnail_IMAG10_7a0e2734-13a7-452f-8e2b-e90d192cf845.jpg,2018.09.03,None,None,story,None,None,None,None,drama,pure,None,None,None,None,0,11,16960,9.825454545454548,68908,내가 왜 그랬을까?반지에서 시작된 엇갈린 첫 단추 히가시무라 아키코 작가의 첫 웹툰!
626939,둥굴레차!,기라3,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=626939,https://shared-comic.pstatic.net/thumb/webtoon/626939/thumbnail/title_thumbnail_20140610202947_t83x90.jpg,2015.12.22,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,74,235859,9.95094594594596,45308,"청룡, 주작, 백호, 현무. 
사신의 증표를 가지고 태어난 네 무술소년들의 수련기 
2013 대학만화 최강자전 2위 수상작!"
497180,언더클래스 히어로,김우준,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=497180,https://shared-comic.pstatic.net/thumb/webtoon/497180/thumbnail/title_thumbnail_20140831173459_t83x90.jpg,2015.08.14,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,157,285849,9.95974522292996,33647,"도시 한가운데서 일어난 정체불명의 대폭발.
스승의 저주를 받아 천개의 선행을 하게 된 주인공 인(燐), 마을의 원수를 찾아 여행하는 검객 류진(劉進),그리고 정체불명의 약초상 아미(俄靡). 대폭발의 원인을 찾아 떠나는 그들의 여행!"
696617,피에는 피,연제원,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=696617,https://shared-comic.pstatic.net/thumb/webtoon/696617/thumbnail/thumbnail_IMAG10_211651ba-ceb9-4093-9cdc-2ca234fa7f8f.jpg,2018.08.30,None,None,story,None,None,None,None,None,None,None,thrill,None,None,0,67,50668,9.966716417910463,85055,"버려진 남파간첩,통일 한국에서 벌어지는 그의 처절한 복수극"
632344,두근거려요,뚱땡이냐옹이,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=632344,https://shared-comic.pstatic.net/thumb/webtoon/632344/thumbnail/title_thumbnail_20140901175741_t83x90.jpg,2015.09.15,None,None,story,None,None,None,None,drama,pure,None,None,None,None,0,55,116221,9.9589090909091,88557,"두 번째 사랑을 할 수 있을까?
라미의 두근두근 사랑 이야기"
509092,시큼새큼,묘니,9.9,https://comic.naver.com/webtoon/list.nhn?titleId=509092,https://shared-comic.pstatic.net/thumb/webtoon/509092/thumbnail/title_thumbnail_20140106195311_t83x90,2015.09.21,None,None,story,None,None,None,None,None,pure,None,None,None,None,1,29,308194,9.947931034482751,164635,"내 이야기를 들어주는 사람이 있다는 건 큰 축복이야.
평범하진 않지만 평범한 순정만화."
537989,장미아파트 공경비,권정희/박병규,9.7,https://comic.naver.com/webtoon/list.nhn?titleId=537989,https://shared-comic.pstatic.net/thumb/webtoon/537989/thumbnail/title_thumbnail_20140506222749_t83x90.jpg,2015.10.06,None,None,story,daily,None,None,None,drama,None,None,None,None,None,1,25,91273,9.94,61867,"취업도 힘들다. 사랑도 힘들다. 그래도 희망은 있다. 
이십대 경비의 좌충우돌기!"
710755,그랜드 배틀 토너먼트,강냉이,7.33,https://comic.naver.com/webtoon/list.nhn?titleId=710755,https://shared-comic.pstatic.net/thumb/webtoon/710755/thumbnail/thumbnail_IMAG10_c5aa159d-596e-417a-a575-efc4c7c06bc2.jpg,2018.08.29,None,None,story,None,None,None,action,None,None,None,None,None,None,0,15,25958,7.150666666666666,30609,지상 최강을 꿈꾸는 자들의 축제가 시작된다
629055,불만시대,김8,9.78,https://comic.naver.com/webtoon/list.nhn?titleId=629055,https://shared-comic.pstatic.net/thumb/webtoon/629055/thumbnail/title_thumbnail_20141229173234_t83x90.jpg,2015.06.26,None,None,story,None,comic,None,None,drama,None,None,None,None,None,0,102,193750,9.857156862745091,54674,"누구에게나 불만은 있다 
불만족스런 우리의 속 시원한 공감툰"
316911,탈(TAL),강임,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=316911,https://shared-comic.pstatic.net/thumb/webtoon/316911/thumbnail/title_thumbnail_20160708114201_t83x90.jpg,2018.04.08,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,285,740694,9.947676056338034,13183,"어느 날 갑자기 등장한, 보통 인간과는 조금 다른 존재들.특수한 능력을 지니고 태어난 사람들의 이야기"
670145,킬더킹,마사토끼/joana,9.52,https://comic.naver.com/webtoon/list.nhn?titleId=670145,https://shared-comic.pstatic.net/thumb/webtoon/670145/thumbnail/title_thumbnail_20160105121235_t83x90.jpg,2018.08.29,None,None,story,None,None,None,None,drama,None,None,thrill,None,None,0,140,117797,9.679352517985608,107354,"왕의 재능이란 무엇일까?왕좌의 새로운 주인, 진정한 왕에 걸맞는 재능을 가려내는 게임이 시작된다!"
692512,데모니악,후렛샤/김홍태,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=692512,https://shared-comic.pstatic.net/thumb/webtoon/692512/thumbnail/thumbnail_IMAG10_2fecc521-7a12-499b-af07-ca6479f713e1.jpg,2017.03.13,None,None,story,None,None,None,action,None,None,None,thrill,None,None,1,6,22073,9.938333333333334,56583,귀신을 믿지 않는 퇴마사와악령을 쫓아 지구 반대편에서 온 사제.와 의 모든 미스터리가 풀린다.
675392,첩보의 별,이상신/국중록,9.86,https://comic.naver.com/webtoon/list.nhn?titleId=675392,https://shared-comic.pstatic.net/thumb/webtoon/675392/thumbnail/title_thumbnail_20160322113739_t83x90.jpg,2016.10.09,None,None,story,None,comic,None,action,None,None,None,None,None,None,0,63,131547,9.886349206349204,101169,배신이 난무하는 그들의 뜨거운 우정본격 스파이 모험 만화!
113588,고인돌나라의 야물,김병수/김정수,8.82,https://comic.naver.com/webtoon/list.nhn?titleId=113588,https://shared-comic.pstatic.net/thumb/webtoon/113588/thumbnail/title_thumbnail_20091229142837_t83x90.jpg,2010.03.11,None,None,story,None,None,None,None,None,None,None,None,historical,None,0,21,18947,8.851904761904759,58265,"‘고인돌 나라의 야물’은 청동기마을 ‘고차리’를 배경으로 지네신과 주인공 ‘야물’간의 투쟁을 그린 가족용 명랑극화로,‘고창군’ 일원을 주무대로 고인돌의 유래와 역사, 의미를 자연스럽게 소개한다."
509094,조선좀비실록,곤마,9.85,https://comic.naver.com/webtoon/list.nhn?titleId=509094,https://shared-comic.pstatic.net/thumb/webtoon/509094/thumbnail/title_thumbnail_20121009170030_t83x90.jpg,2018.01.18,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,0,273,803432,9.793713235294122,100002,"알 수 없는 역병으로 사람들이 좀비로 변해버린 조선,그 역병을 멈출 수 있는 사람은 오직 그녀 뿐! 목숨 걸고 그녀를 지켜야 한다!"
642599,아이덴티티,시니/수훈,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=642599,https://shared-comic.pstatic.net/thumb/webtoon/642599/thumbnail/title_thumbnail_20141225115543_t83x90.jpg,2017.01.10,None,None,story,None,None,None,None,drama,None,sensibility,None,None,None,1,8,19790,9.97125,15,"잠에 들면 다른 사람이 되는 남자 헨리 모리스, 
그리고 그 병을 치료하는 Dr.와이번.
[죽음에 관하여] 스토리 시니 작가의 신작."
546626,새와 같이,후은,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=546626,https://shared-comic.pstatic.net/thumb/webtoon/546626/thumbnail/title_thumbnail_20130722170225_t83x90.JPG,2014.03.21,None,None,story,None,None,None,None,drama,pure,sensibility,None,None,None,1,4,16830,9.9425,118544,"당신의 삶에서 가장 소중한 것은 무엇인가요?
 후은 작가 신작"
528781,기적! 우리에게 일어난 일들,태발,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=528781,https://shared-comic.pstatic.net/thumb/webtoon/528781/thumbnail/title_thumbnail_20130104163021_t83x90.jpg,2014.06.07,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,10,54830,9.905999999999997,62929,"1년 전 아빠를 잃은 가족, 그들에게 일어나는 기적같은 이야기.
'초록인간', '프로젝트X' 태발 작가의 신작 감동 드라마."
570504,열무가 익어간다,박민경,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=570504,https://shared-comic.pstatic.net/thumb/webtoon/570504/thumbnail/title_thumbnail_20130712191607_t83x90.jpg,2014.06.01,None,None,story,None,None,None,None,drama,pure,None,None,None,None,1,5,16626,9.922,13923,파릇파릇 철없는 청년 차열무의 인생 성장기 박민경 작가의 신작.
654333,이별만화 완성도,손경석,9.85,https://comic.naver.com/webtoon/list.nhn?titleId=654333,https://shared-comic.pstatic.net/thumb/webtoon/654333/thumbnail/title_thumbnail_20160908173314_t83x90.jpg,2012.10.26,None,None,story,None,comic,None,None,drama,None,None,None,None,None,1,7,16004,9.618571428571428,15391,이별 앞에서 울고 웃는 우리들 ㅠ_ㅠ 2014 슈퍼루키 당선작!
113581,제주구슬할망,"이하림,김병관/김병관,...",9.74,https://comic.naver.com/webtoon/list.nhn?titleId=113581,https://shared-comic.pstatic.net/thumb/webtoon/113581/thumbnail/title_thumbnail_20091229141558_t83x90.jpg,2010.03.12,None,None,story,None,None,None,None,drama,None,None,None,historical,None,0,21,13026,9.758571428571429,16804,"역적의 딸로 몰려 도망치는 허금실의 앞에 김덕수가 나타난다.
김덕수와 제주도로 가기로 결정한 허금실.그녀는 그곳에서 제주바다와 제주해녀를 만나 큰 결심을 하게 되는데…"
709992,옆반의 인어,요엔,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=709992,https://shared-comic.pstatic.net/thumb/webtoon/709992/thumbnail/thumbnail_IMAG10_49513548-d3b7-4c2a-b9a5-5c31c4e82e60.jpg,2018.09.04,None,None,story,None,comic,fantasy,None,drama,pure,None,None,None,None,0,21,28937,9.947142857142858,78679,인어공주 전설의 현실 재림! 다만 인어 공주가 아닌 왕자일 뿐!
